nome,nome,votos
JOSE PIRES DE ALMEIDA,JOSE PIRES DE ALMEIDA,256.00000000000006
JOSÉ WANDERLEY DE ANDRADE,JOSÉ WANDERLEY DE ANDRADE,9586.000000000005
JOSENILDO ANTONIO DA SILVA,JOSENILDO ANTONIO DA SILVA,6635.999999999995
MARCO ANTONIO NOTARI,MARCO ANTONIO NOTARI,0.0
SERGIO OLIMPIO GOMES,SERGIO OLIMPIO GOMES,179195.9999999999
RICARDO AUGUSTO MACHADO DA SILVA,RICARDO AUGUSTO MACHADO DA SILVA,98869.99999999993
TELEMACO TONETTI BORSARI,TELEMACO TONETTI BORSARI,6905.999999999995
PEDRO SERAFIM JUNIOR,PEDRO SERAFIM JUNIOR,42738.99999999998
WILSON DE SOUZA COELHO,WILSON DE SOUZA COELHO,1454.0000000000007
WILLIAM NUNES AFFONSO,WILLIAM NUNES AFFONSO,5047.999999999997
ROGERIO GARCIA DE OLIVEIRA,ROGERIO GARCIA DE OLIVEIRA,2641.0
NALIENE MOURA DA SILVA,NALIENE MOURA DA SILVA,856.0000000000001
MARIA GILCIMAR DE SOUZA,MARIA GILCIMAR DE SOUZA,273.00000000000006
MARIA GONÇALVES DE LIMA,MARIA GONÇALVES DE LIMA,260.99999999999994
SILVIA VALENTE,SILVIA VALENTE,616.9999999999998
MARIA HELENA DE ALMEIDA,MARIA HELENA DE ALMEIDA,345.00000000000017
ROSEMARY DA SILVEIRA,ROSEMARY DA SILVEIRA,337.00000000000006
MARGARETE ANTUNES DOS SANTOS,MARGARETE ANTUNES DOS SANTOS,121.00000000000003
MARCOS AURELIO FRANCO DO NASCIMENTO,MARCOS AURELIO FRANCO DO NASCIMENTO,120.00000000000003
MANOEL ANTUNES,MANOEL ANTUNES,3006.9999999999986
MARIA APARECIDA DE SOUSA BARROS,MARIA APARECIDA DE SOUSA BARROS,0.0
ROSANGELA RIBEIRO DE ASSIS,ROSANGELA RIBEIRO DE ASSIS,925.0000000000001
ABRÃO GEORGES RESTOM,ABRÃO GEORGES RESTOM,939.9999999999997
ALFREDO LUIZ ONDAS,ALFREDO LUIZ ONDAS,5487.000000000005
ALEX VATUTIN HATO,ALEX VATUTIN HATO,27715.000000000007
ALVARO ORNELLAS,ALVARO ORNELLAS,495.00000000000017
ANTONIO FERREIRA PINTO,ANTONIO FERREIRA PINTO,12114.000000000005
MARIA APARECIDA FERREIRA,MARIA APARECIDA FERREIRA,6304.000000000004
LUIZ CARLOS CALDERONI,LUIZ CARLOS CALDERONI,7551.0
BALBINA DE OLIVEIRA DE PAULA SANTOS,BALBINA DE OLIVEIRA DE PAULA SANTOS,0.0
ELAINE SILVEIRA NEVES,ELAINE SILVEIRA NEVES,889.9999999999997
ELIENE SIQUEIRA RIBEIRO,ELIENE SIQUEIRA RIBEIRO,241.00000000000009
ELISEU MINICHILLO DE ARAUJO,ELISEU MINICHILLO DE ARAUJO,1145.0000000000005
EMELY CAROLINE FERNANDES CORREA,EMELY CAROLINE FERNANDES CORREA,1262.0
FATIMA APARECIDA FERREIRA,FATIMA APARECIDA FERREIRA,685.9999999999998
JOSE CLAUDIO FABIANO SILVA,JOSE CLAUDIO FABIANO SILVA,700.9999999999998
MARCIA REGINA ALVES CARNEIRO,MARCIA REGINA ALVES CARNEIRO,1115.0
MARINES BATISTA MAGRI CAMPOS,MARINES BATISTA MAGRI CAMPOS,2741.999999999999
SAMANTHA OLIVEIRA PITA DO NASCIMENTO,SAMANTHA OLIVEIRA PITA DO NASCIMENTO,1360.9999999999998
SANDRA NOGUEIRA FERREIRA DA SILVA,SANDRA NOGUEIRA FERREIRA DA SILVA,842.0
WALTER VICIONI GONÇALVES,WALTER VICIONI GONÇALVES,54133.99999999997
MANOEL DA CRUZ CARLOS VIEIRA,MANOEL DA CRUZ CARLOS VIEIRA,668.9999999999999
ARYENE MARTINS ALMEIDA,ARYENE MARTINS ALMEIDA,323.99999999999994
WILSON DIAS RIBEIRO,WILSON DIAS RIBEIRO,231.99999999999991
RENATO ARIEDI LIMA,RENATO ARIEDI LIMA,5400.999999999996
ELIAS FERNANDES CASSUNDÉ,ELIAS FERNANDES CASSUNDÉ,11781.000000000007
EURIPEDES DE CASTRO JUNIOR,EURIPEDES DE CASTRO JUNIOR,1045.0000000000005
AUDES LUIS MEIRA LUBAS,AUDES LUIS MEIRA LUBAS,314.0
EDMAR LUZ DE ALMEIDA,EDMAR LUZ DE ALMEIDA,1284.9999999999998
AJURICABA DE SOUZA MENEZES,AJURICABA DE SOUZA MENEZES,905.0000000000003
MANOEL CARDOSO DA SILVA,MANOEL CARDOSO DA SILVA,476.00000000000017
PLINIO FERNANDES MARTINS,PLINIO FERNANDES MARTINS,1082.0
HENRI HAJIME SATO,HENRI HAJIME SATO,3755.999999999999
GEILSON JERONIMO DE OLIVEIRA,GEILSON JERONIMO DE OLIVEIRA,702.9999999999999
GILBERTO CAETANO DE FRANÇA,GILBERTO CAETANO DE FRANÇA,12003.0
HUDSON PESSINI,HUDSON PESSINI,6239.000000000003
JANIO GONÇALVES DE OLIVEIRA,JANIO GONÇALVES DE OLIVEIRA,34958.00000000003
JOSÉ CARLOS OCTAVIANI,JOSÉ CARLOS OCTAVIANI,34980.99999999998
ADEL CHARAF EDDINE,ADEL CHARAF EDDINE,9435.999999999996
ALEXANDRE RUFINO DE LIMA,ALEXANDRE RUFINO DE LIMA,1046.0000000000002
BRAZ BELLO JUNIOR,BRAZ BELLO JUNIOR,2388.999999999999
EDSON EDINHO COELHO ARAUJO,EDSON EDINHO COELHO ARAUJO,112780.00000000003
FRANCINETO LUZ DE AGUIAR,FRANCINETO LUZ DE AGUIAR,26013.0
LILIAN BLECH HAMAOUI,LILIAN BLECH HAMAOUI,191.0
LUIZ FELIPE BALEIA TENUTO ROSSI,LUIZ FELIPE BALEIA TENUTO ROSSI,208351.99999999983
MARCIO MASSAMI NAKASHIMA,MARCIO MASSAMI NAKASHIMA,46856.99999999996
MAURICIO BARONI BERNARDINETTI,MAURICIO BARONI BERNARDINETTI,21693.999999999985
MAURICIO DE OLIVEIRA CARNEIRO,MAURICIO DE OLIVEIRA CARNEIRO,10946.000000000004
PAULO CESAR DE OLIVEIRA LIMA,PAULO CESAR DE OLIVEIRA LIMA,34298.00000000001
SEBASTIAO PEREIRA DOS SANTOS,SEBASTIAO PEREIRA DOS SANTOS,1213.0000000000002
ROSA RAMOS,ROSA RAMOS,881.9999999999998
ALINE LEMOS CORRÊA DE OLIVEIRA ANDRADE,ALINE LEMOS CORRÊA DE OLIVEIRA ANDRADE,0.0
ANITA LIMA BEZERRA NINI,ANITA LIMA BEZERRA NINI,883.9999999999999
DURVAL MORELLI NETO,DURVAL MORELLI NETO,1331.0000000000005
GERVASIO APARECIDO DA SILVA,GERVASIO APARECIDO DA SILVA,21402.000000000004
GRACIELA DE LOURDES DAVID AMBROSIO,GRACIELA DE LOURDES DAVID AMBROSIO,59435.000000000015
GUILHERME AUGUSTO SANCHES RIBEIRO,GUILHERME AUGUSTO SANCHES RIBEIRO,41527.00000000003
GUILHERME MUSSI FERREIRA,GUILHERME MUSSI FERREIRA,156296.99999999988
JOSE OLÍMPIO SILVEIRA MORAES,JOSE OLÍMPIO SILVEIRA MORAES,154597.00000000003
JOSÉ MARIO YAMASHITA,JOSÉ MARIO YAMASHITA,604.0000000000002
MARCELO RICARDO MARIANO,MARCELO RICARDO MARIANO,3050.000000000001
MARCOS DANIEL VICENTE,MARCOS DANIEL VICENTE,16672.000000000004
MARGARETH GALVÃO CARBINATO,MARGARETH GALVÃO CARBINATO,458.00000000000006
PAULO SALIM MALUF,PAULO SALIM MALUF,250296.00000000017
ROBERVAL SAKAI BASTOS PINTO,ROBERVAL SAKAI BASTOS PINTO,25226.000000000015
RODRIGO OLIVEIRA,RODRIGO OLIVEIRA,8316.000000000004
RODRIGO VEIGA SIMÕES DE SOUZA,RODRIGO VEIGA SIMÕES DE SOUZA,5625.999999999995
DENISE SINEIDE DE MARIA SOARES,DENISE SINEIDE DE MARIA SOARES,1215.0000000000005
FERNANDO BISPO DA SILVA,FERNANDO BISPO DA SILVA,32136.999999999985
GIVANILDO SOARES DA SILVA,GIVANILDO SOARES DA SILVA,9585.000000000002
JEFERSON LUIS DA SILVA,JEFERSON LUIS DA SILVA,6636.999999999996
JORGE MARTINS SALGADO,JORGE MARTINS SALGADO,9973.999999999996
MARCELO ROCCO,MARCELO ROCCO,927.9999999999997
RUBENS BENEDITO FERNANDES,RUBENS BENEDITO FERNANDES,5420.000000000003
ANTONIO GOULART DOS REIS,ANTONIO GOULART DOS REIS,92546.00000000006
CARLOS SUSSUMO SHINODA,CARLOS SUSSUMO SHINODA,894.9999999999999
DÉLBIO CAMARGO TERUEL,DÉLBIO CAMARGO TERUEL,18443.99999999999
EDUARDO ANTONIO DA SILVA PIRES,EDUARDO ANTONIO DA SILVA PIRES,42058.00000000003
FABIO SOARES DE OLIVEIRA,FABIO SOARES DE OLIVEIRA,4442.999999999998
GISELDA ALVES BOMFIM,GISELDA ALVES BOMFIM,377.0000000000001
GUILHERME CAMPOS JUNIOR,GUILHERME CAMPOS JUNIOR,69425.99999999996
HERCULANO CASTILHO PASSOS JUNIOR,HERCULANO CASTILHO PASSOS JUNIOR,92583.00000000003
JEFFERSON ALVES DE CAMPOS,JEFFERSON ALVES DE CAMPOS,161790.00000000015
JOSÉ ROBERTO SANTIAGO GOMES,JOSÉ ROBERTO SANTIAGO GOMES,69604.00000000003
JUNJI ABE,JUNJI ABE,79909.0
KARINA DIAS DE OLIVEIRA,KARINA DIAS DE OLIVEIRA,247.00000000000009
MARCOS FERREIRA GODOY,MARCOS FERREIRA GODOY,35017.99999999997
RAFAEL FELIPE DEMARCHI,RAFAEL FELIPE DEMARCHI,31583.000000000022
REINALDO DOS SANTOS,REINALDO DOS SANTOS,1983.999999999999
RICARDO IZAR JUNIOR,RICARDO IZAR JUNIOR,113547.00000000001
WALTER SHINDI IIHOSHI,WALTER SHINDI IIHOSHI,88069.99999999996
MARCOS DE SOUZA CHAVES,MARCOS DE SOUZA CHAVES,421.0000000000001
JOÃO BATISTA MARCELINO,JOÃO BATISTA MARCELINO,320.0
MOISES FUENTES FERNANDES,MOISES FUENTES FERNANDES,71.0
EDNÉIA DE OLIVEIRA,EDNÉIA DE OLIVEIRA,263.99999999999994
CRISTIANE BARBOZA CONCEIÇÃO,CRISTIANE BARBOZA CONCEIÇÃO,42.99999999999999
JOÃO FRANCISCO GARCIA,JOÃO FRANCISCO GARCIA,2602.9999999999995
CHRISTINA GONÇALVES BORMANN CATALANI,CHRISTINA GONÇALVES BORMANN CATALANI,64.99999999999997
ENILDO INACIO DA SILVA,ENILDO INACIO DA SILVA,77.0
GUILHERME SARTORIS DE AZEVEDO SOUZA,GUILHERME SARTORIS DE AZEVEDO SOUZA,62.99999999999998
HAVANIR TAVARES DE ALMEIDA NIMTZ,HAVANIR TAVARES DE ALMEIDA NIMTZ,10668.000000000002
JOSE LUIZ GLADCHI,JOSE LUIZ GLADCHI,120.00000000000003
LUIZ GUILHERME THEODORO DOS SANTOS ORTIZ,LUIZ GUILHERME THEODORO DOS SANTOS ORTIZ,258.99999999999994
MAGNO ALVES DE OLIVEIRA,MAGNO ALVES DE OLIVEIRA,1061.0
SALVADOR MORETTI,SALVADOR MORETTI,1457.0000000000002
SUELI APARECIDA BOETTO,SUELI APARECIDA BOETTO,244.0000000000001
AGRIPINO BARBOSA MACEDO,AGRIPINO BARBOSA MACEDO,2857.0000000000005
ANTENOR NOGUEIRA LIMA,ANTENOR NOGUEIRA LIMA,401.99999999999983
BENEDITO VIEIRA COELHO,BENEDITO VIEIRA COELHO,511.9999999999999
CARLOS FERNANDO SANTOS ANTUNES,CARLOS FERNANDO SANTOS ANTUNES,421.99999999999983
HOSANNAH DA SILVA VALE,HOSANNAH DA SILVA VALE,114.99999999999999
LEONILDO BATISTA,LEONILDO BATISTA,2057.9999999999995
MARLON MEIRA DOS SANTOS,MARLON MEIRA DOS SANTOS,735.0000000000003
MAURICIO DANIEL DE SOUZA,MAURICIO DANIEL DE SOUZA,595.0000000000001
MAYARA GONÇALVES DA SILVA THOMAZINI,MAYARA GONÇALVES DA SILVA THOMAZINI,21.000000000000004
MOISES BARROS DE OLIVEIRA,MOISES BARROS DE OLIVEIRA,690.9999999999998
MÔNICA FERRE,MÔNICA FERRE,239.99999999999994
NEWTON RIBEIRO DINAMARCO,NEWTON RIBEIRO DINAMARCO,702.9999999999999
WALTER BONETTI,WALTER BONETTI,513.0000000000002
LORENI RODRIGUES,LORENI RODRIGUES,16.999999999999996
CARLOS ALBERTO CLARO DE ALMEIDA,CARLOS ALBERTO CLARO DE ALMEIDA,82.99999999999999
LENINA VERNUCCI DA SILVA,LENINA VERNUCCI DA SILVA,1848.9999999999995
CESAR TAYAR,CESAR TAYAR,970.0000000000003
NELSON MARQUEZELLI,NELSON MARQUEZELLI,112711.00000000001
ARNALDO FARIA DE SÁ,ARNALDO FARIA DE SÁ,112940.00000000007
MARIA JOSÉ CÂNDIDO DOS SANTOS RAIMUNDO,MARIA JOSÉ CÂNDIDO DOS SANTOS RAIMUNDO,1066.0000000000002
ROBERTO ALVES RAUTENBERG,ROBERTO ALVES RAUTENBERG,42016.99999999998
ROQUE PINHEIRO GODOY,ROQUE PINHEIRO GODOY,2270.999999999999
FATIMA TERESINHA DE AGUIAR,FATIMA TERESINHA DE AGUIAR,993.0000000000002
FRANCISCO CARLOS DA SILVA,FRANCISCO CARLOS DA SILVA,0.0
ISRAEL MARQUES CAJAI,ISRAEL MARQUES CAJAI,608.0000000000001
OCTAVIANO AUGUSTO DE CAMPOS BUENO,OCTAVIANO AUGUSTO DE CAMPOS BUENO,3189.0
PAULO FERNANDO BARUFI DA SILVA,PAULO FERNANDO BARUFI DA SILVA,11604.000000000005
PAULO GOMES JUNIOR,PAULO GOMES JUNIOR,0.0
PAULO JESUS FRANGE,PAULO JESUS FRANGE,28105.00000000001
PAULO TASSO DINIZ,PAULO TASSO DINIZ,1197.0
PEDRO VICENTE TUZINO LEITE,PEDRO VICENTE TUZINO LEITE,2788.0
PÉRICLES FORMIGONI,PÉRICLES FORMIGONI,541.0000000000001
ROBERVAL CONTE LOPES LIMA,ROBERVAL CONTE LOPES LIMA,73948.99999999997
ROSIRIS MARGARIDA CÔNSOLO GOMES DA SILVA,ROSIRIS MARGARIDA CÔNSOLO GOMES DA SILVA,891.0000000000002
SILVANA GUARNIERI,SILVANA GUARNIERI,1395.0
WALDIR LUIZ LAMBERTI,WALDIR LUIZ LAMBERTI,1816.0
ADALBERTO APARECIDO DOS SANTOS,ADALBERTO APARECIDO DOS SANTOS,748.9999999999999
AROLDO PEREIRA DE SOUZA,AROLDO PEREIRA DE SOUZA,0.0
CLAUDIO JOSÉ XAVIER MENON,CLAUDIO JOSÉ XAVIER MENON,357.0
FRANCISCO DOS REIS VILELA,FRANCISCO DOS REIS VILELA,12965.0
GERALDO DA SILVA,GERALDO DA SILVA,0.0
GUILHERME LEVY GARISIO SARTORI,GUILHERME LEVY GARISIO SARTORI,18463.999999999996
HEITOR HENRIQUE GONZALEZ TAKUMA,HEITOR HENRIQUE GONZALEZ TAKUMA,6469.000000000004
HUGO TADEU GHIRALDINI,HUGO TADEU GHIRALDINI,1390.0
JAIR FRANCISCO ARCI,JAIR FRANCISCO ARCI,222.99999999999994
JAIRO FERREIRA DA SILVA,JAIRO FERREIRA DA SILVA,0.0
JOSEPH RAFFOUL,JOSEPH RAFFOUL,0.0
JOSE MARTINS DE ABREU CAVALCANTE,JOSE MARTINS DE ABREU CAVALCANTE,1296.0000000000002
JULIANA DE PAULA LOURO STORTI,JULIANA DE PAULA LOURO STORTI,4693.999999999996
LIRO DE SOUSA MAIA,LIRO DE SOUSA MAIA,4755.0
MARCELO LIMA COSTA,MARCELO LIMA COSTA,2118.000000000001
MARCO ANTONIO ABOU HALA DE PAIVA AYRES,MARCO ANTONIO ABOU HALA DE PAIVA AYRES,2570.9999999999995
MARCOS ROBERTO FLORÊNCIO,MARCOS ROBERTO FLORÊNCIO,1247.0000000000005
MARCO RONEI SOARES DE OLIVEIRA,MARCO RONEI SOARES DE OLIVEIRA,629.0000000000001
MARIA DO CARMO ROCHA MENDOZA,MARIA DO CARMO ROCHA MENDOZA,594.0000000000002
MARIA JOSE FUENTES,MARIA JOSE FUENTES,588.9999999999998
MARIA TERESINHA DE JESUS PEDROZA,MARIA TERESINHA DE JESUS PEDROZA,21090.999999999985
TÂNIA DE CARVALHO FINOTO,TÂNIA DE CARVALHO FINOTO,381.9999999999999
WALDO BARRETO JUNIOR,WALDO BARRETO JUNIOR,1010.0000000000001
VALQUÍRIA DI TATA CAMPOS OLIVEIRA,VALQUÍRIA DI TATA CAMPOS OLIVEIRA,2061.9999999999995
THIAGO BELLEZZO,THIAGO BELLEZZO,628.0000000000002
ALBERTO RIBEIRO SILVA,ALBERTO RIBEIRO SILVA,2908.999999999999
MARIA APARECIDA BATISTA LEITE,MARIA APARECIDA BATISTA LEITE,183.00000000000006
JOÃO DAS MERCÊS ALMEIDA,JOÃO DAS MERCÊS ALMEIDA,3749.9999999999977
SERGIO ABRAMO LOPES,SERGIO ABRAMO LOPES,157.00000000000003
EDIVALDO SILVA MEIRA,EDIVALDO SILVA MEIRA,4695.999999999997
FRANCISCO MIGUEL NETO,FRANCISCO MIGUEL NETO,4447.000000000001
ELIANA MARIA DOS SANTOS,ELIANA MARIA DOS SANTOS,272.0
MARIA APARECIDA PINTO SANCHEZ,MARIA APARECIDA PINTO SANCHEZ,194.99999999999991
RENÊ APPARECIDO FRANCO SOARES FILHO,RENÊ APPARECIDO FRANCO SOARES FILHO,1182.9999999999998
CARLOS DA SILVA TREVISAN,CARLOS DA SILVA TREVISAN,684.0000000000002
MARIA DA GRAÇA PAULO FIGUEIREDO,MARIA DA GRAÇA PAULO FIGUEIREDO,299.9999999999999
PAULO KENJI SASAKI,PAULO KENJI SASAKI,10442.0
ADAURY CAMPOS DE BARROS,ADAURY CAMPOS DE BARROS,2761.0000000000014
ALEXANDRE GOMES FERREIRA,ALEXANDRE GOMES FERREIRA,4042.9999999999977
ANA CECILIA CATTAN,ANA CECILIA CATTAN,543.9999999999999
ANTONIO YOSIAKI MURAKI,ANTONIO YOSIAKI MURAKI,0.0
AURORA DOS SANTOS,AURORA DOS SANTOS,194.99999999999991
CARLOS ROBERTO DE ALMEIDA,CARLOS ROBERTO DE ALMEIDA,0.0
CARMELA ANDREA VILARDO,CARMELA ANDREA VILARDO,303.00000000000006
ELAINE APARECIDA GUSMAN,ELAINE APARECIDA GUSMAN,340.9999999999999
FERNANDO JOSÉ DOS SANTOS,FERNANDO JOSÉ DOS SANTOS,1390.0
ISAIAS RIBEIRO DE ARRUDA,ISAIAS RIBEIRO DE ARRUDA,1989.999999999999
JANAINA DA CUNHA MOREIRA,JANAINA DA CUNHA MOREIRA,731.9999999999999
JONES RAFAEL REINAUER ONG,JONES RAFAEL REINAUER ONG,746.0000000000001
JOÃO BATISTA BIANCHINI,JOÃO BATISTA BIANCHINI,4281.0
JULIO CESAR DA COSTA CAIRES FILHO,JULIO CESAR DA COSTA CAIRES FILHO,1219.0000000000005
LUIZ CARLOS MOTTA,LUIZ CARLOS MOTTA,94991.99999999997
LUIZ MAURO VIEIRA,LUIZ MAURO VIEIRA,1144.0000000000005
SUZANA MARIA BASTOS GODOI,SUZANA MARIA BASTOS GODOI,124.00000000000004
THOMAZ DE OLIVEIRA CAVEANHA,THOMAZ DE OLIVEIRA CAVEANHA,13183.99999999999
VERA REGINA HENNE GIL,VERA REGINA HENNE GIL,578.0000000000002
CINTIA APARECIDA DA SILVA,CINTIA APARECIDA DA SILVA,623.0000000000001
JULIO CESAR CAMPANHA,JULIO CESAR CAMPANHA,5029.999999999998
LUIZ ANTONIO BALBO PEREIRA,LUIZ ANTONIO BALBO PEREIRA,2085.9999999999995
LIETIDES RAMOS DE NOVAES,LIETIDES RAMOS DE NOVAES,1682.9999999999998
EDSON GOMES DA ROCHA,EDSON GOMES DA ROCHA,782.9999999999998
ELIAS DOS ANJOS,ELIAS DOS ANJOS,1445.0000000000002
EDUARDO TSUNEO SAITO,EDUARDO TSUNEO SAITO,426.0000000000001
NELSON FERREIRA FILHO,NELSON FERREIRA FILHO,2781.0000000000005
MARIA CANDIDA MACEDO DE BARROS,MARIA CANDIDA MACEDO DE BARROS,768.9999999999997
JOSÉ HENRIQUE BAPTISTA PEREIRA,JOSÉ HENRIQUE BAPTISTA PEREIRA,4733.0
DEUSDEDIT DE PAULA MIQUELINO JUNIOR,DEUSDEDIT DE PAULA MIQUELINO JUNIOR,2757.0000000000005
SANDRO DE LIMA SANTOS,SANDRO DE LIMA SANTOS,895.9999999999999
SHUY WEN SHIN,SHUY WEN SHIN,2590.0
MARCOS ROBERTO PIMENTA,MARCOS ROBERTO PIMENTA,1084.9999999999998
EDSON DA CRUZ,EDSON DA CRUZ,1250.0000000000005
SUZETTE REGINA MOD SAAD,SUZETTE REGINA MOD SAAD,322.9999999999999
GUSTAVO VITOR DE SOUZA ALVES,GUSTAVO VITOR DE SOUZA ALVES,1180.0
CRISTIANO EURIPEDES SOARES RODRIGUES DA SILVA,CRISTIANO EURIPEDES SOARES RODRIGUES DA SILVA,3254.9999999999995
JAILSON GOMES DE MEDEIROS,JAILSON GOMES DE MEDEIROS,1609.0000000000005
JERUSA JANUARIA DA SILVA,JERUSA JANUARIA DA SILVA,761.9999999999999
OLAIR PRADO DE OLIVEIRA,OLAIR PRADO DE OLIVEIRA,7624.999999999997
FABIO AUGUSTO MANZANO,FABIO AUGUSTO MANZANO,496.0000000000001
EDIVALDO REBOUÇAS SANTANA,EDIVALDO REBOUÇAS SANTANA,296.00000000000006
JANIO BENITO COSTA,JANIO BENITO COSTA,2481.999999999999
PAULO EDUARDO DE BARROS,PAULO EDUARDO DE BARROS,4097.000000000002
HERMES RODRIGUES NERY,HERMES RODRIGUES NERY,6573.999999999997
AILTON VICENTE DE OLIVEIRA,AILTON VICENTE DE OLIVEIRA,3718.9999999999995
MARCOS ANDRÉ SILVA,MARCOS ANDRÉ SILVA,1115.0
MARIA DA GLÓRIA MATOS GUILHAMATE,MARIA DA GLÓRIA MATOS GUILHAMATE,132.99999999999997
JOSÉ CARLOS MASSON,JOSÉ CARLOS MASSON,3135.0000000000027
MARIA GEORGINA DA SILVA ARIETTI,MARIA GEORGINA DA SILVA ARIETTI,92.00000000000003
FIRMINA ALVES DA SILVA,FIRMINA ALVES DA SILVA,42.0
FABIANO BATISTA REIS,FABIANO BATISTA REIS,6312.999999999997
CARLOS ALEXANDRE RAMOS,CARLOS ALEXANDRE RAMOS,9048.999999999998
MAURICIO PEREIRA DOS SANTOS,MAURICIO PEREIRA DOS SANTOS,3261.9999999999973
MARCELO CANDIDO LOPES SIMÕES,MARCELO CANDIDO LOPES SIMÕES,1426.9999999999998
JOSE RAIMUNDO DOS SANTOS DA CRUZ,JOSE RAIMUNDO DOS SANTOS DA CRUZ,670.0000000000001
SIDNEI SILVA DOS SANTOS,SIDNEI SILVA DOS SANTOS,520.0
JOSÉ ROBERTO DOS SANTOS,JOSÉ ROBERTO DOS SANTOS,0.0
ELIANA CONRADO GOTTSFRITZ FERNANDES,ELIANA CONRADO GOTTSFRITZ FERNANDES,438.99999999999983
APARECIDO MARIN,APARECIDO MARIN,1084.9999999999998
MARIA CECILIA BEZERRA DA SILVA,MARIA CECILIA BEZERRA DA SILVA,870.0000000000001
DELDI TEIXEIRA SILVA,DELDI TEIXEIRA SILVA,552.0000000000001
ANTONIO CARLOS DELA COLETA,ANTONIO CARLOS DELA COLETA,464.99999999999983
VICTOR ALEXANDRE PERINA,VICTOR ALEXANDRE PERINA,32622.000000000004
MARIA CORDELIZA DOS SANTOS,MARIA CORDELIZA DOS SANTOS,692.0
MARIO PINHEIRO FERNANDES,MARIO PINHEIRO FERNANDES,507.9999999999999
PAULO HENRIQUE DO NASCIMENTO,PAULO HENRIQUE DO NASCIMENTO,24812.00000000002
JOAQUIM CARLOS PIRES DO AMARAL,JOAQUIM CARLOS PIRES DO AMARAL,653.0000000000001
MARCIA MARIA FERRAZ DA COSTA,MARCIA MARIA FERRAZ DA COSTA,603.0000000000001
EMERSON LIMA DOS SANTOS,EMERSON LIMA DOS SANTOS,4143.0
RODRIGO DA SILVA,RODRIGO DA SILVA,0.0
ADALBERTO FELIX MARTINS,ADALBERTO FELIX MARTINS,553.0000000000001
TARCISIO CANDIDO DE AGUIAR,TARCISIO CANDIDO DE AGUIAR,876.0
NEUSA ANNANIAS DE MOURA,NEUSA ANNANIAS DE MOURA,47.99999999999999
WALDIR BENETTI,WALDIR BENETTI,948.0000000000002
LUIZA NAGIB ELUF,LUIZA NAGIB ELUF,16849.000000000004
ELAINE IOLANDA PIDORI,ELAINE IOLANDA PIDORI,219.00000000000009
ROSANGELA LOBO TEIXEIRA ZIZLER,ROSANGELA LOBO TEIXEIRA ZIZLER,1657.9999999999993
ROSEMEIRE ALVES SILVEIRA,ROSEMEIRE ALVES SILVEIRA,456.00000000000017
MARIA JOSETANIA DE OLIVEIRA TEIXEIRA,MARIA JOSETANIA DE OLIVEIRA TEIXEIRA,539.0000000000002
CARLOS ALBERTO BUENO TOMANIK,CARLOS ALBERTO BUENO TOMANIK,404.99999999999994
AZIZ NACIM,AZIZ NACIM,1398.9999999999998
ANDERSON NUNES DA SILVA,ANDERSON NUNES DA SILVA,0.0
ANTONIO CICERO DA SILVA,ANTONIO CICERO DA SILVA,3023.000000000002
AZOR LOPES DA SILVA JUNIOR,AZOR LOPES DA SILVA JUNIOR,14935.999999999993
CARLOS ALBERTO PEREIRA,CARLOS ALBERTO PEREIRA,635.0000000000001
CELSO ORLANDO GALLI,CELSO ORLANDO GALLI,542.9999999999998
DALILA RITA VITOR DOS SANTOS DA SILVA,DALILA RITA VITOR DOS SANTOS DA SILVA,93.0
DELMA REIS NICOLAU,DELMA REIS NICOLAU,87.99999999999999
EDERSON GONÇALVES DE OLIVEIRA,EDERSON GONÇALVES DE OLIVEIRA,785.0
EDMILSON TOMBI DE LIMA,EDMILSON TOMBI DE LIMA,306.9999999999999
ELCY RIBEIRO DOS SANTOS,ELCY RIBEIRO DOS SANTOS,284.00000000000006
ELISANGELA APARECIDA BORGES MIGUEL,ELISANGELA APARECIDA BORGES MIGUEL,2416.000000000001
FERNANDO DE OLIVEIRA,FERNANDO DE OLIVEIRA,1519.9999999999995
FRANCISCO CARLOS LIMA DOS SANTOS,FRANCISCO CARLOS LIMA DOS SANTOS,998.0000000000003
GERALNICE ALVES TEIXEIRA,GERALNICE ALVES TEIXEIRA,398.9999999999999
JOAO AUGUSTO BARBOSA DE LIMA,JOAO AUGUSTO BARBOSA DE LIMA,2922.9999999999995
JOÃO BATISTA DE PAULA LOPES,JOÃO BATISTA DE PAULA LOPES,2018.0000000000007
JOAO RAFAEL DE ANDRADE,JOAO RAFAEL DE ANDRADE,210.99999999999997
JOSE EVANGELISTA GOMES,JOSE EVANGELISTA GOMES,2606.0000000000014
LINDINALVA GERCINA DA SILVA,LINDINALVA GERCINA DA SILVA,292.0000000000001
LUIS TEOFILO DA SILVA,LUIS TEOFILO DA SILVA,335.99999999999994
MARCEL MACHADO MUSCAT,MARCEL MACHADO MUSCAT,612.0000000000001
MARCOS FRANCISCO DE MORAES,MARCOS FRANCISCO DE MORAES,610.0000000000002
NARA SANTANA DE OLIVEIRA,NARA SANTANA DE OLIVEIRA,569.0000000000002
RAUL BUENO ROSA JUNIOR,RAUL BUENO ROSA JUNIOR,1551.9999999999998
RENAN MARINO,RENAN MARINO,2598.0000000000005
RICARDO AMARAL,RICARDO AMARAL,292.0000000000001
